scaffold_name	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	stitle	staxids	sscinames	sphylums	skingdoms	sskingdoms
scaffold_16243_c1	scaffold_16243_c1_1	HDM76878_1	39.7	516	289	6	1	499	193	703	3.07e-119	381	501	883	HDM76878_1 hypothetical protein [Deltaproteobacteria bacterium]	2026735	Deltaproteobacteria bacterium	Proteobacteria	0	Bacteria
scaffold_16378_c1	scaffold_16378_c1_1	TAJ34876_1	85.8	352	50	0	18	369	22	373	1.87e-223	624	371	375	TAJ34876_1 site-specific DNA-methyltransferase [Nitrospirae bacterium]	2026887	Nitrospirae bacterium	Nitrospirae	0	Bacteria
scaffold_16392_c1	scaffold_16392_c1_1	WP_004873071_1	99.6	274	1	0	1	274	3	276	4.31e-171	484	275	276	WP_004873071_1 hypothetical protein [Acidithiobacillus caldus] >AIA55787.1 hypothetical protein Acaty_c1928 [Acidithiobacillus caldus ATCC 51756] >MBU2729812.1 hypothetical protein [Acidithiobacillus caldus] >MBU2736396.1 hypothetical protein [Acidithiobacillus caldus ATCC 51756] >MBU2743973.1 hypothetical protein [Acidithiobacillus caldus] >MBU2779652.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_16392_c1	scaffold_16392_c1_3	WP_038472165_1	100	122	0	0	1	122	1	122	6.70e-85	254	122	138	WP_038472165_1 RusA family crossover junction endodeoxyribonuclease [Acidithiobacillus caldus] >AUW32596.1 RusA family crossover junction endodeoxyribonuclease [Acidithiobacillus caldus] >MBU2729811.1 RusA family crossover junction endodeoxyribonuclease [Acidithiobacillus caldus] >MBU2736395.1 RusA family crossover junction endodeoxyribonuclease [Acidithiobacillus caldus ATCC 51756] >MBU2743972.1 RusA family crossover junction endodeoxyribonuclease [Acidithiobacillus caldus] >MBU2763718.1 RusA family crossover junction endodeoxyribonuclease [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_16557_c1	scaffold_16557_c1_1	NHV05711_1	68.8	32	10	0	1	32	141	172	8.34e-07	54.7	64	204	NHV05711_1 hypothetical protein [Thaumarchaeota archaeon]	2026795	Thaumarchaeota archaeon	Thaumarchaeota	0	Archaea
scaffold_16557_c1	scaffold_16557_c1_2	WP_096602810_1	34.6	257	155	5	5	256	8	256	7.21e-36	145	379	369	WP_096602810_1 hypothetical protein [Hydrogenobacter hydrogenophilus] >SNZ15636.1 Exonuclease VII, large subunit [Hydrogenobacter hydrogenophilus]	35835	Hydrogenobacter hydrogenophilus	Aquificae	0	Bacteria
scaffold_16606_c1	scaffold_16606_c1_1	WP_143146489_1	100	366	0	0	1	366	1	366	3.14e-252	712	366	773	WP_143146489_1 relaxase domain-containing protein [Ferrithrix thermotolerans] >SHE85552.1 conjugative relaxase domain-containing protein, TrwC/TraI family [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_16646_c1	scaffold_16646_c1_1	WP_072791458_1	100	490	0	0	1	490	57	546	0.0	909	490	656	WP_072791458_1 ABC transporter ATP-binding protein/permease [Ferrithrix thermotolerans] >SHE83867.1 ATP-binding cassette, subfamily B [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_16666_c1	scaffold_16666_c1_1	WP_230955524_1	50.8	502	218	7	1	489	238	723	1.85e-154	476	489	1008	WP_230955524_1 protease pro-enzyme activation domain-containing protein [Sulfolobus acidocaldarius]	2285	Sulfolobus acidocaldarius	Crenarchaeota	0	Archaea
scaffold_16682_c1	scaffold_16682_c1_1	WP_028058411_1	35.7	345	187	10	9	332	206	536	7.54e-46	174	341	544	WP_028058411_1 hypothetical protein [Solirubrobacter sp. URHD0082]	1298857	Solirubrobacter sp. URHD0082	Actinobacteria	0	Bacteria
scaffold_16751_c1	scaffold_16751_c1_1	RLI19179_1	56.6	399	170	2	1	396	14	412	2.44e-152	447	403	416	RLI19179_1 site-specific DNA-methyltransferase [Candidatus Bathyarchaeota archaeon]	2026714	Candidatus Bathyarchaeota archaeon	Candidatus Bathyarchaeota	0	Archaea
scaffold_16767_c1	scaffold_16767_c1_2	MBU2568417_1	31.6	136	89	3	12	146	3	135	1.46e-08	61.6	153	147	MBU2568417_1 hypothetical protein [Gammaproteobacteria bacterium]	1913989	Gammaproteobacteria bacterium	Proteobacteria	0	Bacteria
scaffold_16767_c1	scaffold_16767_c1_3	RYD66594_1	62.0	50	19	0	13	62	2	51	2.40e-16	76.3	72	61	RYD66594_1 hypothetical protein EOP83_04715 [Verrucomicrobiaceae bacterium]	2026800	Verrucomicrobiaceae bacterium	Verrucomicrobia	0	Bacteria
scaffold_16782_c1	scaffold_16782_c1_1	KAI3713282_1	66.7	159	47	1	1	153	171	329	1.47e-70	226	154	329	KAI3713282_1 hypothetical protein L1987_71856 [Smallanthus sonchifolius]	185202	Smallanthus sonchifolius	Streptophyta	Viridiplantae	Eukaryota
scaffold_16782_c1	scaffold_16782_c1_2	QIN54542_1	39.2	324	174	9	32	339	2	318	2.78e-58	201	342	323	QIN54542_1 CpdA-like phosphoesterase [Cedratvirus kamchatka]	2716914	Cedratvirus kamchatka	0	0	Viruses
scaffold_16799_c1	scaffold_16799_c1_2	MCL6579599_1	53.8	277	115	4	1	271	273	542	7.85e-88	284	312	567	MCL6579599_1 hypothetical protein [Candidatus Bathyarchaeota archaeon]	2026714	Candidatus Bathyarchaeota archaeon	Candidatus Bathyarchaeota	0	Archaea
scaffold_16791_c1	scaffold_16791_c1_2	RWZ82738_1	34.5	423	248	10	1	403	82	495	4.06e-51	190	430	495	RWZ82738_1 hypothetical protein EO766_17905, partial [Hydrotalea sp. AMD]	2501297	Hydrotalea sp. AMD	Bacteroidetes	0	Bacteria
scaffold_16814_c1	scaffold_16814_c1_1	WP_153280205_1	56.9	174	74	1	1	174	1	173	9.39e-62	201	174	225	WP_153280205_1 type I-D CRISPR-associated protein Cas5/Csc1 [Thermoplasma sp. Kam2015]	2094122	Thermoplasma sp. Kam2015	Candidatus Thermoplasmatota	0	Archaea
scaffold_16814_c1	scaffold_16814_c1_2	GGM75388_1	53.9	293	132	3	1	293	19	308	7.84e-112	337	327	315	GGM75388_1 hypothetical protein GCM10007108_11670 [Thermogymnomonas acidicola]	399579	Thermogymnomonas acidicola	Candidatus Thermoplasmatota	0	Archaea
scaffold_16847_c1	scaffold_16847_c1_1	WP_249011180_1	61.2	294	113	1	74	367	79	371	6.62e-103	318	368	376	WP_249011180_1 site-specific integrase [Conexibacter sp. DBS9H8]	2937801	Conexibacter sp. DBS9H8	Actinobacteria	0	Bacteria
scaffold_16912_c1	scaffold_16912_c1_1	PMP61978_1	49.9	487	236	3	1	480	28	513	1.41e-78	275	483	961	PMP61978_1 chromosome segregation protein SMC [Hydrogenobaculum sp.] >PMP92529.1 chromosome segregation protein SMC [Hydrogenobaculum sp.]	2053560	Hydrogenobaculum sp.	Aquificae	0	Bacteria
scaffold_16940_c1	scaffold_16940_c1_1	WP_215892067_1	29.0	466	222	14	5	377	163	612	5.12e-36	150	391	617	WP_215892067_1 hypothetical protein [Acidithiobacillus ferriphilus] >MBU2831889.1 hypothetical protein [Acidithiobacillus ferriphilus]	1689834	Acidithiobacillus ferriphilus	Proteobacteria	0	Bacteria
scaffold_16940_c1	scaffold_16940_c1_2	MBU2859424_1	84.8	92	14	0	1	92	1	92	9.30e-51	171	93	295	MBU2859424_1 DNA adenine methylase [Acidithiobacillus ferrooxidans]	920	Acidithiobacillus ferrooxidans	Proteobacteria	0	Bacteria
scaffold_16988_c1	scaffold_16988_c1_1	MCL5032766_1	94.4	482	27	0	1	482	68	549	2.75e-307	863	482	936	MCL5032766_1 hypothetical protein [Thermotogae bacterium]	2053689	Thermotogae bacterium	Thermotogae	0	Bacteria
scaffold_17012_c1	scaffold_17012_c1_2	MCL6579598_1	35.4	353	186	14	5	340	23	350	3.44e-47	174	348	365	MCL6579598_1 hypothetical protein [Candidatus Bathyarchaeota archaeon]	2026714	Candidatus Bathyarchaeota archaeon	Candidatus Bathyarchaeota	0	Archaea
scaffold_16998_c1	scaffold_16998_c1_1	HDY87920_1	50.5	313	129	3	1	295	9	313	1.05e-98	303	306	313	HDY87920_1 site-specific DNA-methyltransferase [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_17054_c1	scaffold_17054_c1_1	WP_215873929_1	71.4	189	50	2	105	289	303	491	8.02e-63	229	481	795	WP_215873929_1 hypothetical protein [Acidithiobacillus caldus] >MBU2790522.1 hypothetical protein [Acidithiobacillus caldus] >MBU2820947.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_17050_c1	scaffold_17050_c1_1	WP_198660717_1	96.0	25	1	0	19	43	4	28	6.14e-09	56.2	43	61	WP_198660717_1 hypothetical protein [Acidithiobacillus ferrivorans]	160808	Acidithiobacillus ferrivorans	Proteobacteria	0	Bacteria
scaffold_17050_c1	scaffold_17050_c1_2	WP_225487518_1	65.5	359	78	3	19	332	4	361	4.78e-155	449	334	362	WP_225487518_1 phosphoadenosine phosphosulfate reductase family protein [Acidithiobacillus ferrooxidans] >UBU63619.1 phosphoadenosine phosphosulfate reductase family protein [Acidithiobacillus ferrooxidans]	920	Acidithiobacillus ferrooxidans	Proteobacteria	0	Bacteria
scaffold_17050_c1	scaffold_17050_c1_3	WP_215855703_1	82.1	106	19	0	1	106	95	200	1.84e-52	173	107	200	WP_215855703_1 hypothetical protein [Acidithiobacillus ferridurans] >MBU2731289.1 hypothetical protein [Acidithiobacillus ferridurans]	1232575	Acidithiobacillus ferridurans	Proteobacteria	0	Bacteria
scaffold_17209_c1	scaffold_17209_c1_1	WP_215865203_1	38.4	448	221	15	61	472	49	477	3.18e-83	285	476	877	WP_215865203_1 DNA polymerase [Acidithiobacillus caldus] >MBU2762214.1 hypothetical protein [Acidithiobacillus caldus] >MBU2770035.1 hypothetical protein [Acidithiobacillus caldus] >MBU2781980.1 hypothetical protein [Acidithiobacillus caldus]	33059	Acidithiobacillus caldus	Proteobacteria	0	Bacteria
scaffold_17260_c1	scaffold_17260_c1_1	MCG9825357_1	33.4	293	186	2	16	299	198	490	1.35e-41	161	315	499	MCG9825357_1 hypothetical protein [Staphylococcus argenteus]	985002	Staphylococcus argenteus	Firmicutes	0	Bacteria
scaffold_17260_c1	scaffold_17260_c1_2	WP_163057743_1	88.4	147	17	0	10	156	23	169	2.11e-96	287	156	216	WP_163057743_1 MT-A70 family methyltransferase [Acidithiobacillus ferrooxidans]	920	Acidithiobacillus ferrooxidans	Proteobacteria	0	Bacteria
scaffold_17323_c1	scaffold_17323_c1_1	WP_139112032_1	58.0	174	73	0	16	189	95	268	1.12e-59	197	191	269	WP_139112032_1 hypothetical protein [Acidithiobacillus thiooxidans]	930	Acidithiobacillus thiooxidans	Proteobacteria	0	Bacteria
scaffold_17323_c1	scaffold_17323_c1_2	MCK9187837_1	66.2	65	22	0	1	65	1	65	1.56e-20	87.0	69	73	MCK9187837_1 DUF4926 domain-containing protein [Acidithiobacillus sp.] >MCK9358727.1 DUF4926 domain-containing protein [Acidithiobacillus sp.]	1872118	Acidithiobacillus sp.	Proteobacteria	0	Bacteria
scaffold_17323_c1	scaffold_17323_c1_3	WP_093117422_1	67.3	205	67	0	1	205	1	205	1.56e-95	296	213	447	WP_093117422_1 restriction endonuclease subunit S [Thermoleophilum album] >SEH13669.1 type I restriction enzyme, S subunit [Thermoleophilum album]	29539	Thermoleophilum album	Actinobacteria	0	Bacteria
scaffold_17357_c1	scaffold_17357_c1_1	QKU34275_1	65.2	138	41	2	16	151	93	225	1.51e-47	166	172	287	QKU34275_1 hypothetical protein [Tupanvirus deep ocean]	2126984	Tupanvirus deep ocean	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_17367_c1	scaffold_17367_c1_1	MBC7074649_1	58.3	115	47	1	1	114	3	117	6.13e-32	126	242	190	MBC7074649_1 DUF4376 domain-containing protein [Syntrophomonadaceae bacterium]	2093811	Syntrophomonadaceae bacterium	Firmicutes	0	Bacteria
scaffold_17367_c1	scaffold_17367_c1_2	NNM64046_1	54.5	154	50	4	2	143	181	326	6.75e-22	103	217	390	NNM64046_1 hypothetical protein [Burkholderiales bacterium]	1891238	Burkholderiales bacterium	Proteobacteria	0	Bacteria
scaffold_17396_c1	scaffold_17396_c1_1	WP_072789594_1	99.2	473	4	0	1	473	230	702	0.0	929	473	941	WP_072789594_1 vitamin B12-dependent ribonucleotide reductase [Ferrithrix thermotolerans] >SHE58450.1 ribonucleoside-diphosphate reductase class II [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_17388_c1	scaffold_17388_c1_1	WP_076345391_1	85.3	272	40	0	1	272	50	321	5.04e-162	463	273	332	WP_076345391_1 GDP-mannose 4,6-dehydratase [Paludisphaera borealis] >APW60623.1 Bifunctional polymyxin resistance protein ArnA [Paludisphaera borealis]	1387353	Paludisphaera borealis	Planctomycetes	0	Bacteria
scaffold_17388_c1	scaffold_17388_c1_2	OJW18854_1	64.5	183	64	1	1	182	119	301	1.59e-69	225	207	317	OJW18854_1 glycosyltransferase [Planctomycetales bacterium 71-10]	1895807	Planctomycetales bacterium 71-10	Planctomycetes	0	Bacteria
scaffold_17410_c1	scaffold_17410_c1_1	MCL6579441_1	36.2	417	244	8	61	467	65	469	8.27e-71	255	472	1216	MCL6579441_1 hypothetical protein [Candidatus Bathyarchaeota archaeon]	2026714	Candidatus Bathyarchaeota archaeon	Candidatus Bathyarchaeota	0	Archaea
scaffold_17497_c1	scaffold_17497_c1_1	RTL27536_1	55.0	40	18	0	2	41	106	145	3.01e-10	61.6	42	145	RTL27536_1 hypothetical protein EKK55_06030 [Rhodocyclaceae bacterium]	1898103	Rhodocyclaceae bacterium	Proteobacteria	0	Bacteria
scaffold_17571_c1	scaffold_17571_c1_1	WP_072763866_1	48.0	75	39	0	17	91	89	163	4.48e-14	77.8	97	871	WP_072763866_1 peptidoglycan recognition protein family protein [Trichococcus flocculiformis] >SHG23336.1 N-acetylmuramoyl-L-alanine amidase [Trichococcus flocculiformis]	82803	Trichococcus flocculiformis	Firmicutes	0	Bacteria
scaffold_17571_c1	scaffold_17571_c1_2	USN96328_1	56.9	51	15	1	39	82	24	74	7.11e-09	58.2	83	74	USN96328_1 MAG: ubiquitin-like protein Pup [Candidatus Nomurabacteria bacterium]	2052152	Candidatus Nomurabacteria bacterium	Candidatus Nomurabacteria	0	Bacteria
scaffold_17571_c1	scaffold_17571_c1_3	WP_126582234_1	50.9	159	78	0	24	182	118	276	3.81e-45	161	183	298	WP_126582234_1 hypothetical protein [Tengunoibacter tsumagoiensis] >GCE14690.1 hypothetical protein KTT_45490 [Tengunoibacter tsumagoiensis]	2014871	Tengunoibacter tsumagoiensis	Chloroflexi	0	Bacteria
scaffold_17605_c1	scaffold_17605_c1_1	XP_005535529_1	99.8	468	1	0	1	468	58	525	0.0	920	468	901	XP_005535529_1 similar to trefoil factor [Cyanidioschyzon merolae strain 10D] >BAM79243.1 similar to trefoil factor [Cyanidioschyzon merolae strain 10D]	280699	Cyanidioschyzon merolae strain 10D	Rhodophyta	0	Eukaryota
scaffold_17617_c1	scaffold_17617_c1_1	NQU37394_1	65.9	129	44	0	3	131	1	129	2.04e-55	179	132	130	NQU37394_1 IS200/IS605 family transposase [Actinomycetia bacterium]	1883427	Actinomycetia bacterium	Actinobacteria	0	Bacteria
scaffold_17617_c1	scaffold_17617_c1_2	MCL6094414_1	62.5	320	119	1	1	319	1	320	7.56e-135	396	325	321	MCL6094414_1 hypothetical protein [Actinobacteria bacterium]	2900548	Actinobacteria bacterium	Actinobacteria	0	Bacteria
scaffold_17607_c1	scaffold_17607_c1_1	RWZ82738_1	36.6	462	263	13	14	456	45	495	4.27e-64	226	468	495	RWZ82738_1 hypothetical protein EO766_17905, partial [Hydrotalea sp. AMD]	2501297	Hydrotalea sp. AMD	Bacteroidetes	0	Bacteria
scaffold_17655_c1	scaffold_17655_c1_1	MCI2975337_1	60.7	428	142	5	1	402	150	577	1.02e-167	492	403	577	MCI2975337_1 hypothetical protein [Ferrimicrobium sp.]	2926050	Ferrimicrobium sp.	Actinobacteria	0	Bacteria
scaffold_17660_c1	scaffold_17660_c1_1	MCK9474095_1	47.2	123	64	1	7	129	232	353	6.16e-20	101	347	364	MCK9474095_1 hypothetical protein [Sulfurimonas sp.]	2022749	Sulfurimonas sp.	Proteobacteria	0	Bacteria
scaffold_17660_c1	scaffold_17660_c1_2	RKX66581_1	70.0	40	11	1	16	55	65	103	7.74e-11	64.3	75	131	RKX66581_1 hypothetical protein DRP42_02825 [Tenericutes bacterium] >HEC72606.1 hypothetical protein [Thermoplasmatales archaeon]	2231116	Tenericutes bacterium	Tenericutes	0	Bacteria
scaffold_17714_c1	scaffold_17714_c1_1	QBK90591_1	36.4	462	271	4	2	458	3	446	6.21e-97	325	466	1039	QBK90591_1 DEAD/SNF2-like helicase [Pithovirus LCPAC104]	2506589	Pithovirus LCPAC104	0	0	Viruses
scaffold_17744_c1	scaffold_17744_c1_2	MBA2626253_1	62.9	143	52	1	18	159	5	147	6.42e-54	177	161	148	MBA2626253_1 dUTP diphosphatase [Acidimicrobiia bacterium]	2080302	Acidimicrobiia bacterium	Actinobacteria	0	Bacteria
scaffold_17852_c1	scaffold_17852_c1_1	WP_215875010_1	56.7	464	188	8	1	461	128	581	3.85e-164	506	462	1250	WP_215875010_1 PriCT-2 domain-containing protein [Acidithiobacillus ferrooxidans] >MBU2857296.1 hypothetical protein [Acidithiobacillus ferrooxidans]	920	Acidithiobacillus ferrooxidans	Proteobacteria	0	Bacteria
scaffold_17905_c1	scaffold_17905_c1_1	NDF51229_1	50.4	250	123	1	1	250	1	249	3.20e-82	257	252	254	NDF51229_1 hypothetical protein [Betaproteobacteria bacterium]	1891241	Betaproteobacteria bacterium	Proteobacteria	0	Bacteria
scaffold_17905_c1	scaffold_17905_c1_2	NBS71592_1	52.5	40	19	0	7	46	5	44	1.86e-06	52.0	48	138	NBS71592_1 hypothetical protein [bacterium]	1869227	bacterium	0	0	Bacteria
scaffold_17948_c1	scaffold_17948_c1_3	NBO26231_1	31.3	272	169	7	11	277	40	298	1.90e-22	107	348	338	NBO26231_1 hypothetical protein [Actinomycetia bacterium]	1883427	Actinomycetia bacterium	Actinobacteria	0	Bacteria
scaffold_18001_c1	scaffold_18001_c1_1	WP_219616922_1	85.7	196	28	0	1	196	1	196	8.28e-124	358	196	201	WP_219616922_1 HNH endonuclease [Acidithiobacillus ferriphilus]	1689834	Acidithiobacillus ferriphilus	Proteobacteria	0	Bacteria
scaffold_18001_c1	scaffold_18001_c1_2	WP_219616923_1	95.4	262	12	0	1	262	57	318	2.13e-187	526	263	318	WP_219616923_1 DNA cytosine methyltransferase [Acidithiobacillus ferriphilus] >UEP60369.1 DNA cytosine methyltransferase [Acidithiobacillus ferriphilus]	1689834	Acidithiobacillus ferriphilus	Proteobacteria	0	Bacteria
scaffold_18064_c1	scaffold_18064_c1_1	URM62159_1	43.3	450	232	8	12	444	12	455	5.00e-121	378	457	672	URM62159_1 B family DNA polymerase [Mimivirus sp.]	2742700	Mimivirus sp.	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_18061_c1	scaffold_18061_c1_1	MBF2066600_1	41.4	237	127	6	181	415	758	984	1.26e-25	123	457	1543	MBF2066600_1 filamentous hemagglutinin N-terminal domain-containing protein [Calothrix sp. C42_A2020_038]	2774333	Calothrix sp. C42_A2020_038	Cyanobacteria	0	Bacteria
scaffold_18080_c1	scaffold_18080_c1_1	XP_005706272_1	45.9	481	234	8	1	457	212	690	2.09e-122	388	458	896	XP_005706272_1 archaeal ATPase / transposase [Galdieria sulphuraria] >EME29752.1 archaeal ATPase / transposase [Galdieria sulphuraria]	130081	Galdieria sulphuraria	Rhodophyta	0	Eukaryota
scaffold_18124_c1	scaffold_18124_c1_1	WP_072787654_1	99.8	457	1	0	1	457	480	936	0.0	899	457	1187	WP_072787654_1 DNA polymerase III subunit alpha [Ferrithrix thermotolerans] >SHE27572.1 DNA polymerase III, alpha subunit [Ferrithrix thermotolerans DSM 19514]	209649	Ferrithrix thermotolerans	Actinobacteria	0	Bacteria
scaffold_18120_c1	scaffold_18120_c1_2	MBO0886761_1	45.1	399	183	7	8	396	242	614	4.42e-94	305	397	614	MBO0886761_1 DNA primase [Acidimicrobiales bacterium]	2201156	Acidimicrobiales bacterium	Actinobacteria	0	Bacteria
scaffold_18155_c1	scaffold_18155_c1_1	HBT98887_1	86.1	360	50	0	1	360	1	360	7.50e-238	660	360	382	HBT98887_1 UDP-galactopyranose mutase [Sulfurihydrogenibium sp.]	2053621	Sulfurihydrogenibium sp.	Aquificae	0	Bacteria
scaffold_18198_c1	scaffold_18198_c1_1	OQE10146_1	40.1	322	183	6	17	331	411	729	4.04e-67	234	334	734	OQE10146_1 hypothetical protein PENFLA_c090G06138 [Penicillium flavigenum]	254877	Penicillium flavigenum	Ascomycota	Fungi	Eukaryota
scaffold_11481_c2	scaffold_11481_c2_1	MCL6579599_1	33.9	460	252	12	1	453	14	428	7.68e-63	224	453	567	MCL6579599_1 hypothetical protein [Candidatus Bathyarchaeota archaeon]	2026714	Candidatus Bathyarchaeota archaeon	Candidatus Bathyarchaeota	0	Archaea
scaffold_18323_c1	scaffold_18323_c1_1	QKU34524_1	40.0	195	86	4	1	193	1	166	3.38e-44	159	193	302	QKU34524_1 putative ORFan [Tupanvirus deep ocean]	2126984	Tupanvirus deep ocean	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_18323_c1	scaffold_18323_c1_2	QKU35052_1	48.3	58	30	0	2	59	3	60	2.58e-11	63.9	73	74	QKU35052_1 hypothetical protein [Tupanvirus soda lake]	2126985	Tupanvirus soda lake	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_18323_c1	scaffold_18323_c1_3	AGF85211_1	51.5	68	29	2	20	83	4	71	4.94e-16	76.3	84	71	AGF85211_1 hypothetical protein glt_00402 [Moumouvirus goulette]	1247379	Moumouvirus goulette	Nucleocytoviricota	Bamfordvirae	Viruses
scaffold_18368_c1	scaffold_18368_c1_1	AUW95319_1	92.2	153	12	0	13	165	1	153	6.39e-97	291	165	284	AUW95319_1 DNA methyltransferase [Sulfobacillus thermotolerans]	338644	Sulfobacillus thermotolerans	Firmicutes	0	Bacteria
scaffold_18368_c1	scaffold_18368_c1_2	WP_152626187_1	74.3	35	9	0	8	42	10	44	8.64e-10	60.5	82	75	WP_152626187_1 hypothetical protein, partial [Acidithrix ferrooxidans]	1280514	Acidithrix ferrooxidans	Actinobacteria	0	Bacteria
scaffold_18408_c1	scaffold_18408_c1_1	MBF2060068_1	29.5	244	161	8	25	264	48	284	5.91e-20	99.0	280	314	MBF2060068_1 hypothetical protein [Fischerella thermalis M66_A2018_004]	2774339	Fischerella thermalis M66_A2018_004	Cyanobacteria	0	Bacteria
scaffold_18423_c1	scaffold_18423_c1_1	GEC22946_1	35.9	167	82	6	7	153	55	216	1.79e-16	87.4	219	288	GEC22946_1 hypothetical protein PHY01_52290 [Pseudonocardia hydrocarbonoxydans]	76726	Pseudonocardia hydrocarbonoxydans	Actinobacteria	0	Bacteria
scaffold_18423_c1	scaffold_18423_c1_2	WP_147252356_1	44.2	86	42	3	37	118	23	106	4.86e-10	63.5	125	106	WP_147252356_1 hypothetical protein [Blastococcus sp. TF02A-30]	2250580	Blastococcus sp. TF02A-30	Actinobacteria	0	Bacteria
scaffold_18494_c1	scaffold_18494_c1_1	OYV99040_1	44.1	118	64	1	10	127	17	132	2.80e-22	96.3	138	138	OYV99040_1 hypothetical protein B7Z62_02055 [Deltaproteobacteria bacterium 37-65-8]	1970507	Deltaproteobacteria bacterium 37-65-8	Proteobacteria	0	Bacteria
scaffold_18494_c1	scaffold_18494_c1_2	OYW06719_1	49.6	135	64	3	1	135	1	131	1.13e-25	115	308	332	OYW06719_1 hypothetical protein B7Z61_01390 [Acidobacteria bacterium 37-71-11]	1970487	Acidobacteria bacterium 37-71-11	Acidobacteria	0	Bacteria
scaffold_18500_c1	scaffold_18500_c1_1	DAF33364_1	30.3	304	199	7	33	325	54	355	3.28e-30	135	449	684	DAF33364_1 TPA: MAG TPA: Chromatin remodeling complex ATPase [Myoviridae sp.]	2202564	Myoviridae sp.	Uroviricota	Heunggongvirae	Viruses
scaffold_18538_c1	scaffold_18538_c1_1	DAC81568_1	36.1	432	251	6	40	449	567	995	4.58e-78	275	449	1286	DAC81568_1 TPA_asm: PolB [Hydra adintovirus]	2707291	Hydra adintovirus	Preplasmiviricota	Bamfordvirae	Viruses
scaffold_18535_c1	scaffold_18535_c1_1	WP_006958309_1	92.1	279	21	1	3	281	14	291	3.11e-193	541	285	291	WP_006958309_1 site-specific DNA-methyltransferase [Sphingobium indicum] >CCW18297.1 Adenine-specific methyltransferase [Sphingobium japonicum BiD32]	332055	Sphingobium indicum	Proteobacteria	0	Bacteria
scaffold_18535_c1	scaffold_18535_c1_2	MBD3816816_1	55.8	77	34	0	1	77	193	269	2.59e-25	105	83	282	MBD3816816_1 glycosyltransferase family 2 protein [Halothiobacillus sp.]	1891311	Halothiobacillus sp.	Proteobacteria	0	Bacteria
scaffold_18606_c1	scaffold_18606_c1_2	WP_076030698_1	38.5	135	72	3	75	198	124	258	1.20e-15	84.3	202	268	WP_076030698_1 ATP-binding protein [Pseudomonas frederiksbergensis] >APV42112.1 ATP-binding protein [Pseudomonas frederiksbergensis]	104087	Pseudomonas frederiksbergensis	Proteobacteria	0	Bacteria
scaffold_18604_c1	scaffold_18604_c1_1	WP_012784100_1	91.1	358	32	0	1	358	306	663	1.52e-213	619	448	816	WP_012784100_1 DNA gyrase subunit A [Acidimicrobium ferrooxidans] >ACU52981.1 DNA gyrase, A subunit [Acidimicrobium ferrooxidans DSM 10331]	53635	Acidimicrobium ferrooxidans	Actinobacteria	0	Bacteria
scaffold_18639_c1	scaffold_18639_c1_1	MBX0311042_1	84.3	434	66	1	6	439	304	735	3.08e-251	712	447	735	MBX0311042_1 DEAD/DEAH box helicase family protein [Sulfurihydrogenibium sp.]	2053621	Sulfurihydrogenibium sp.	Aquificae	0	Bacteria
scaffold_18718_c1	scaffold_18718_c1_1	WP_189490699_1	59.2	71	23	3	1	71	29	93	3.73e-16	78.6	90	132	WP_189490699_1 hypothetical protein [Formosimonas limnophila]	1384487	Formosimonas limnophila	Proteobacteria	0	Bacteria
scaffold_18718_c1	scaffold_18718_c1_2	WP_158957560_1	61.8	356	136	0	1	356	1	356	5.71e-160	465	356	424	WP_158957560_1 hypothetical protein [Paraburkholderia acidisoli] >QGZ66284.1 hypothetical protein FAZ98_31290 [Paraburkholderia acidisoli] >QGZ66368.1 hypothetical protein FAZ98_31770 [Paraburkholderia acidisoli]	2571748	Paraburkholderia acidisoli	Proteobacteria	0	Bacteria
scaffold_18778_c1	scaffold_18778_c1_1	NNN13570_1	68.8	330	103	0	1	330	177	506	1.71e-162	474	337	532	NNN13570_1 HNH endonuclease [Acidimicrobiaceae bacterium]	2024894	Acidimicrobiaceae bacterium	Actinobacteria	0	Bacteria
scaffold_18802_c1	scaffold_18802_c1_1	HHY95904_1	64.4	424	149	1	21	444	2	423	1.42e-183	530	444	454	HHY95904_1 site-specific DNA-methyltransferase [Firmicutes bacterium]	1879010	Firmicutes bacterium	Firmicutes	0	Bacteria
